"track_name","artist","artist_count","released_year","released_month","released_day","streams","bpm","key","mode","danceability_%","valence_%","energy_%","acousticness_%","instrumentalness_%","liveness_%","speechiness_%","playlists","playlist_count","charts","charts_count"
"Far","SZA",1,2022,12,9,51641685,116,"D","Major",61,48,55,67,0,16,8,"deezer_playlists",1,"apple_charts",15
"Far","SZA",1,2022,12,9,51641685,116,"D","Major",61,48,55,67,0,16,8,"deezer_playlists",1,"deezer_charts",0
"Far","SZA",1,2022,12,9,51641685,116,"D","Major",61,48,55,67,0,16,8,"deezer_playlists",1,"shazam_charts",0
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"spotify_playlists",398,"spotify_charts",0
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"spotify_playlists",398,"apple_charts",2
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"spotify_playlists",398,"deezer_charts",0
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"spotify_playlists",398,"shazam_charts",2
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"apple_playlists",2,"spotify_charts",0
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"apple_playlists",2,"apple_charts",2
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"apple_playlists",2,"deezer_charts",0
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"apple_playlists",2,"shazam_charts",2
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"deezer_playlists",6,"spotify_charts",0
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"deezer_playlists",6,"apple_charts",2
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"deezer_playlists",6,"deezer_charts",0
"On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,78139948,80,"F","Minor",33,51,59,76,0,44,6,"deezer_playlists",6,"shazam_charts",2
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"spotify_playlists",3328,"spotify_charts",13
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"spotify_playlists",3328,"apple_charts",50
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"spotify_playlists",3328,"deezer_charts",3
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"spotify_playlists",3328,"shazam_charts",1
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"apple_playlists",39,"spotify_charts",13
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"apple_playlists",39,"apple_charts",50
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"apple_playlists",39,"deezer_charts",3
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"apple_playlists",39,"shazam_charts",1
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"deezer_playlists",57,"spotify_charts",13
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"deezer_playlists",57,"apple_charts",50
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"deezer_playlists",57,"deezer_charts",3
"GATï¿½ï¿½","Maldy, Karol G",2,2022,8,25,322336177,93,"B","Minor",63,34,86,26,0,21,39,"deezer_playlists",57,"shazam_charts",1
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"spotify_playlists",7215,"spotify_charts",0
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"spotify_playlists",7215,"apple_charts",12
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"spotify_playlists",7215,"deezer_charts",18
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"spotify_playlists",7215,"shazam_charts",NA
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"apple_playlists",170,"spotify_charts",0
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"apple_playlists",170,"apple_charts",12
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"apple_playlists",170,"deezer_charts",18
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"apple_playlists",170,"shazam_charts",NA
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"deezer_playlists",575,"spotify_charts",0
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"deezer_playlists",575,"apple_charts",12
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"deezer_playlists",575,"deezer_charts",18
"ýýýabcdefu","Gayle",1,2021,8,13,1007612429,122,"E","Major",70,42,54,30,0,37,5,"deezer_playlists",575,"shazam_charts",NA
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"spotify_playlists",4440,"spotify_charts",0
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"spotify_playlists",4440,"apple_charts",77
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"spotify_playlists",4440,"deezer_charts",0
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"spotify_playlists",4440,"shazam_charts",NA
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"apple_playlists",81,"spotify_charts",0
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"apple_playlists",81,"apple_charts",77
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"apple_playlists",81,"deezer_charts",0
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"apple_playlists",81,"shazam_charts",NA
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"deezer_playlists",133,"spotify_charts",0
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"deezer_playlists",133,"apple_charts",77
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"deezer_playlists",133,"deezer_charts",0
"Sacrifice","The Weeknd",1,2022,1,7,326792833,122,"G","Major",70,91,79,3,0,7,10,"deezer_playlists",133,"shazam_charts",NA
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"spotify_playlists",2881,"spotify_charts",6
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"spotify_playlists",2881,"apple_charts",89
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"spotify_playlists",2881,"deezer_charts",0
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"spotify_playlists",2881,"shazam_charts",3
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"apple_playlists",13,"spotify_charts",6
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"apple_playlists",13,"apple_charts",89
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"apple_playlists",13,"deezer_charts",0
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"apple_playlists",13,"shazam_charts",3
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"deezer_playlists",34,"spotify_charts",6
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"deezer_playlists",34,"apple_charts",89
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"deezer_playlists",34,"deezer_charts",0
"Is There Someone Else?","The Weeknd",1,2022,1,7,391251368,135,"A","Minor",70,60,58,4,0,16,3,"deezer_playlists",34,"shazam_charts",3
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"spotify_playlists",2235,"spotify_charts",0
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"spotify_playlists",2235,"apple_charts",7
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"spotify_playlists",2235,"deezer_charts",16
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"spotify_playlists",2235,"shazam_charts",6
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"apple_playlists",65,"spotify_charts",0
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"apple_playlists",65,"apple_charts",7
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"apple_playlists",65,"deezer_charts",16
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"apple_playlists",65,"shazam_charts",6
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"deezer_playlists",70,"spotify_charts",0
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"deezer_playlists",70,"apple_charts",7
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"deezer_playlists",70,"deezer_charts",16
"Fingers Crossed","Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2022,1,5,349585590,109,"F","Major",60,45,47,62,0,31,5,"deezer_playlists",70,"shazam_charts",6
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"spotify_playlists",3711,"spotify_charts",0
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"spotify_playlists",3711,"apple_charts",88
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"spotify_playlists",3711,"deezer_charts",0
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"spotify_playlists",3711,"shazam_charts",NA
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"apple_playlists",49,"spotify_charts",0
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"apple_playlists",49,"apple_charts",88
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"apple_playlists",49,"deezer_charts",0
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"apple_playlists",49,"shazam_charts",NA
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"deezer_playlists",62,"spotify_charts",0
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"deezer_playlists",62,"apple_charts",88
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"deezer_playlists",62,"deezer_charts",0
"Out of Time","The Weeknd",1,2022,1,7,339659802,93,NA,"Minor",65,82,74,27,0,32,5,"deezer_playlists",62,"shazam_charts",NA
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"spotify_playlists",12403,"spotify_charts",0
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"spotify_playlists",12403,"apple_charts",63
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"spotify_playlists",12403,"deezer_charts",0
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"spotify_playlists",12403,"shazam_charts",11
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"apple_playlists",183,"spotify_charts",0
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"apple_playlists",183,"apple_charts",63
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"apple_playlists",183,"deezer_charts",0
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"apple_playlists",183,"shazam_charts",11
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"deezer_playlists",465,"spotify_charts",0
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"deezer_playlists",465,"apple_charts",63
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"deezer_playlists",465,"deezer_charts",0
"Do It To It","Cherish, ACRAZE",2,2021,8,20,674772936,125,"B","Minor",85,64,81,2,5,7,9,"deezer_playlists",465,"shazam_charts",11
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"spotify_playlists",2785,"spotify_charts",0
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"spotify_playlists",2785,"apple_charts",89
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"spotify_playlists",2785,"deezer_charts",0
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"spotify_playlists",2785,"shazam_charts",NA
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"apple_playlists",95,"spotify_charts",0
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"apple_playlists",95,"apple_charts",89
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"apple_playlists",95,"deezer_charts",0
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"apple_playlists",95,"shazam_charts",NA
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"deezer_playlists",44,"spotify_charts",0
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"deezer_playlists",44,"apple_charts",89
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"deezer_playlists",44,"deezer_charts",0
"We Don't Talk About Bruno","Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021,11,19,432719968,206,NA,"Minor",58,83,45,36,0,11,8,"deezer_playlists",44,"shazam_charts",NA
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"spotify_playlists",14114,"spotify_charts",17
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"spotify_playlists",14114,"apple_charts",109
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"spotify_playlists",14114,"deezer_charts",20
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"spotify_playlists",14114,"shazam_charts",NA
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"apple_playlists",252,"spotify_charts",17
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"apple_playlists",252,"apple_charts",109
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"apple_playlists",252,"deezer_charts",20
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"apple_playlists",252,"shazam_charts",NA
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"deezer_playlists",965,"spotify_charts",17
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"deezer_playlists",965,"apple_charts",109
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"deezer_playlists",965,"deezer_charts",20
"Pepas","Farruko",1,2021,6,24,1309887447,130,"G","Major",76,44,77,1,0,13,3,"deezer_playlists",965,"shazam_charts",NA
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"spotify_playlists",1915,"spotify_charts",0
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"spotify_playlists",1915,"apple_charts",47
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"spotify_playlists",1915,"deezer_charts",0
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"spotify_playlists",1915,"shazam_charts",0
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"apple_playlists",7,"spotify_charts",0
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"apple_playlists",7,"apple_charts",47
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"apple_playlists",7,"deezer_charts",0
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"apple_playlists",7,"shazam_charts",0
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"deezer_playlists",15,"spotify_charts",0
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"deezer_playlists",15,"apple_charts",47
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"deezer_playlists",15,"deezer_charts",0
"How Do I Make You Love Me?","The Weeknd",1,2022,1,7,119238316,121,"G","Minor",80,62,51,2,0,9,8,"deezer_playlists",15,"shazam_charts",0
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"spotify_playlists",2297,"spotify_charts",0
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"spotify_playlists",2297,"apple_charts",29
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"spotify_playlists",2297,"deezer_charts",0
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"spotify_playlists",2297,"shazam_charts",0
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"apple_playlists",11,"spotify_charts",0
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"apple_playlists",11,"apple_charts",29
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"apple_playlists",11,"deezer_charts",0
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"apple_playlists",11,"shazam_charts",0
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"deezer_playlists",14,"spotify_charts",0
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"deezer_playlists",14,"apple_charts",29
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"deezer_playlists",14,"deezer_charts",0
"Gasoline","The Weeknd",1,2022,1,7,116903579,123,"F#","Minor",74,35,73,0,0,21,5,"deezer_playlists",14,"shazam_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"spotify_playlists",4375,"spotify_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"spotify_playlists",4375,"apple_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"spotify_playlists",4375,"deezer_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"spotify_playlists",4375,"shazam_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"apple_playlists",24,"spotify_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"apple_playlists",24,"apple_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"apple_playlists",24,"deezer_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"apple_playlists",24,"shazam_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"deezer_playlists",396,"spotify_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"deezer_playlists",396,"apple_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"deezer_playlists",396,"deezer_charts",0
"Infinity","Jaymes Young",1,2017,6,23,888046992,122,"B","Minor",67,50,67,15,0,30,4,"deezer_playlists",396,"shazam_charts",0
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"spotify_playlists",2800,"spotify_charts",0
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"spotify_playlists",2800,"apple_charts",77
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"spotify_playlists",2800,"deezer_charts",0
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"spotify_playlists",2800,"shazam_charts",1
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"apple_playlists",18,"spotify_charts",0
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"apple_playlists",18,"apple_charts",77
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"apple_playlists",18,"deezer_charts",0
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"apple_playlists",18,"shazam_charts",1
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"deezer_playlists",61,"spotify_charts",0
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"deezer_playlists",61,"apple_charts",77
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"deezer_playlists",61,"deezer_charts",0
"Less Than Zero","The Weeknd",1,2022,1,7,200660871,143,NA,"Major",53,50,79,0,0,8,3,"deezer_playlists",61,"shazam_charts",1
"Take My Breath","The Weeknd",1,2021,8,6,130655803,121,"A#","Minor",70,35,77,1,0,26,4,"spotify_playlists",2597,"spotify_charts",0
"Take My Breath","The Weeknd",1,2021,8,6,130655803,121,"A#","Minor",70,35,77,1,0,26,4,"spotify_playlists",2597,"apple_charts",80
